PERMNO,date,TICKER,COMNAM,DLPRC,DLRET,PRC,RET,SHROUT
27887,20150831,BAX,BAXTER INTERNATIONAL INC,,,38.45000,-0.040669,545539
27887,20150930,BAX,BAXTER INTERNATIONAL INC,,,32.85000,-0.142653,545539
27887,20151030,BAX,BAXTER INTERNATIONAL INC,,,37.39000,0.138204,545539
27887,20151130,BAX,BAXTER INTERNATIONAL INC,,,37.65000,0.006954,547018
27887,20151231,BAX,BAXTER INTERNATIONAL INC,,,38.15000,0.016335,547018
27887,20160129,BAX,BAXTER INTERNATIONAL INC,,,36.60000,-0.040629,547018
27887,20160229,BAX,BAXTER INTERNATIONAL INC,,,39.51000,0.079508,547872
27887,20160331,BAX,BAXTER INTERNATIONAL INC,,,41.08000,0.042648,550174
27887,20160429,BAX,BAXTER INTERNATIONAL INC,,,44.22000,0.076436,550174
27887,20160531,BAX,BAXTER INTERNATIONAL INC,,,43.16000,-0.023971,552263
27887,20160630,BAX,BAXTER INTERNATIONAL INC,,,45.22000,0.050741,552263
27983,20060731,XRX,XEROX CORP,,,14.09000,0.012940,903418
27983,20060831,XRX,XEROX CORP,,,14.81000,0.051100,903418
27983,20060929,XRX,XEROX CORP,,,15.56000,0.050641,903418
27983,20061031,XRX,XEROX CORP,,,17.00000,0.092545,965278
27983,20061130,XRX,XEROX CORP,,,16.50000,-0.029412,965278
27983,20061229,XRX,XEROX CORP,,,16.95000,0.027273,965278
27983,20070131,XRX,XEROX CORP,,,17.20000,0.014749,946205
27983,20070228,XRX,XEROX CORP,,,17.27000,0.004070,948573
27983,20070330,XRX,XEROX CORP,,,16.89000,-0.022004,948573
27983,20070430,XRX,XEROX CORP,,,18.50000,0.095323,937346
27983,20070531,XRX,XEROX CORP,,,18.87000,0.020000,937346
27983,20070629,XRX,XEROX CORP,,,18.48000,-0.020668,937346
27983,20070731,XRX,XEROX CORP,,,17.46000,-0.055195,935856
27983,20070831,XRX,XEROX CORP,,,17.13000,-0.018900,935856
27983,20070928,XRX,XEROX CORP,,,17.34000,0.012259,935856
27983,20071031,XRX,XEROX CORP,,,17.44000,0.005767,924426
27983,20071130,XRX,XEROX CORP,,,16.88000,-0.032110,924426
27983,20071231,XRX,XEROX CORP,,,16.19000,-0.038359,924426
27983,20080131,XRX,XEROX CORP,,,15.43000,-0.046943,917177
27983,20080229,XRX,XEROX CORP,,,14.70000,-0.047310,917568
27983,20080331,XRX,XEROX CORP,,,14.97000,0.021259,917568
27983,20080430,XRX,XEROX CORP,,,13.97000,-0.066800,899128
27983,20080530,XRX,XEROX CORP,,,13.58000,-0.027917,899128
27983,20080630,XRX,XEROX CORP,,,13.56000,0.001657,899128
27983,20080731,XRX,XEROX CORP,,,13.64000,0.005900,872234
27983,20080829,XRX,XEROX CORP,,,13.93000,0.021261,872233
27983,20080930,XRX,XEROX CORP,,,11.53000,-0.169239,872233
27983,20081031,XRX,XEROX CORP,,,8.02000,-0.304423,865600
27983,20081128,XRX,XEROX CORP,,,6.99000,-0.128429,865600
27983,20081231,XRX,XEROX CORP,,,7.97000,0.146280,865600
27983,20090130,XRX,XEROX CORP,,,6.64000,-0.166876,864777
27983,20090227,XRX,XEROX CORP,,,5.18000,-0.219880,864786
27983,20090331,XRX,XEROX CORP,,,4.55000,-0.113417,864786
27983,20090430,XRX,XEROX CORP,,,6.11000,0.342857,864787
27983,20090529,XRX,XEROX CORP,,,6.80000,0.112930,864787
27983,20090630,XRX,XEROX CORP,,,6.48000,-0.040809,864787
27983,20090731,XRX,XEROX CORP,,,8.19000,0.263889,869081
27983,20090831,XRX,XEROX CORP,,,8.65000,0.056166,869081
27983,20090930,XRX,XEROX CORP,,,7.74000,-0.100289,869234
27983,20091030,XRX,XEROX CORP,,,7.52000,-0.028424,869245
27983,20091130,XRX,XEROX CORP,,,7.70000,0.023936,869245
27983,20091231,XRX,XEROX CORP,,,8.46000,0.104221,869316
27983,20100129,XRX,XEROX CORP,,,8.72000,0.030733,869381
27983,20100226,XRX,XEROX CORP,,,9.37000,0.074541,870072
27983,20100331,XRX,XEROX CORP,,,9.75000,0.045091,1359880
27983,20100430,XRX,XEROX CORP,,,10.90000,0.117949,1379040
27983,20100528,XRX,XEROX CORP,,,9.31000,-0.145871,1379040
27983,20100630,XRX,XEROX CORP,,,8.04000,-0.131848,1379040
27983,20100730,XRX,XEROX CORP,,,9.74000,0.211443,1383047
27983,20100831,XRX,XEROX CORP,,,8.44500,-0.132957,1383047
27983,20100930,XRX,XEROX CORP,,,10.35000,0.230610,1383047
27983,20101029,XRX,XEROX CORP,,,11.69900,0.130338,1387197
27983,20101130,XRX,XEROX CORP,,,11.46000,-0.020429,1387197
27983,20101231,XRX,XEROX CORP,,,11.52000,0.008944,1387197
27983,20110131,XRX,XEROX CORP,,,10.62000,-0.078125,1397578
27983,20110228,XRX,XEROX CORP,,,10.75000,0.012241,1399441
27983,20110331,XRX,XEROX CORP,,,10.65000,-0.005349,1399441
27983,20110429,XRX,XEROX CORP,,,10.09000,-0.052582,1401186
27983,20110531,XRX,XEROX CORP,,,10.21000,0.011893,1401186
27983,20110630,XRX,XEROX CORP,,,10.41000,0.023751,1401186
27983,20110729,XRX,XEROX CORP,,,9.33000,-0.103746,1403474
27983,20110831,XRX,XEROX CORP,,,8.30000,-0.110397,1403474
27983,20110930,XRX,XEROX CORP,,,6.97000,-0.155121,1403474
27983,20111031,XRX,XEROX CORP,,,8.18000,0.173601,1387053
27983,20111130,XRX,XEROX CORP,,,8.15000,-0.003668,1387053
27983,20111230,XRX,XEROX CORP,,,7.96000,-0.018098,1387053
27983,20120131,XRX,XEROX CORP,,,7.75000,-0.026382,1337341
27983,20120229,XRX,XEROX CORP,,,8.23000,0.061935,1331885
27983,20120330,XRX,XEROX CORP,,,8.07500,-0.013669,1331885
27983,20120430,XRX,XEROX CORP,,,7.78000,-0.036532,1347748
27983,20120531,XRX,XEROX CORP,,,7.22000,-0.071979,1347748
27983,20120629,XRX,XEROX CORP,,,7.87000,0.095914,1347748
27983,20120731,XRX,XEROX CORP,,,6.93000,-0.119441,1307203
27983,20120831,XRX,XEROX CORP,,,7.37000,0.063492,1307203
27983,20120928,XRX,XEROX CORP,,,7.34000,0.001696,1307203
27983,20121031,XRX,XEROX CORP,,,6.44000,-0.122616,1272547
27983,20121130,XRX,XEROX CORP,,,6.81000,0.057453,1272547
27983,20121231,XRX,XEROX CORP,,,6.82000,0.007709,1272547
27983,20130131,XRX,XEROX CORP,,,8.01000,0.174487,1223772
27983,20130228,XRX,XEROX CORP,,,8.11000,0.012484,1223837
27983,20130328,XRX,XEROX CORP,,,8.60000,0.067509,1223837
27983,20130430,XRX,XEROX CORP,,,8.58000,-0.002326,1227903
27983,20130531,XRX,XEROX CORP,,,8.79000,0.024476,1227903
27983,20130628,XRX,XEROX CORP,,,9.07000,0.038396,1227903
27983,20130731,XRX,XEROX CORP,,,9.70000,0.069460,1232533
27983,20130830,XRX,XEROX CORP,,,9.98000,0.028866,1232533
27983,20130930,XRX,XEROX CORP,,,10.29000,0.036824,1232533
27983,20131031,XRX,XEROX CORP,,,9.94000,-0.034014,1231114
27983,20131129,XRX,XEROX CORP,,,11.38000,0.144869,1231114
27983,20131231,XRX,XEROX CORP,,,12.17000,0.074473,1231114
27983,20140131,XRX,XEROX CORP,,,10.85000,-0.108463,1188320
27983,20140228,XRX,XEROX CORP,,,10.99000,0.012903,1184945
27983,20140331,XRX,XEROX CORP,,,11.30000,0.033894,1184945
27983,20140430,XRX,XEROX CORP,,,12.09000,0.069912,1167321
27983,20140530,XRX,XEROX CORP,,,12.35000,0.021505,1167321
27983,20140630,XRX,XEROX CORP,,,12.44000,0.012348,1167321
27983,20140731,XRX,XEROX CORP,,,13.26000,0.065916,1153153
27983,20140829,XRX,XEROX CORP,,,13.81000,0.041478,1153153
27983,20140930,XRX,XEROX CORP,,,13.23000,-0.037473,1153153
27983,20141031,XRX,XEROX CORP,,,13.28000,0.003779,1141556
27983,20141128,XRX,XEROX CORP,,,13.96000,0.051205,1141556
27983,20141231,XRX,XEROX CORP,,,13.86000,-0.002686,1141556
27983,20150130,XRX,XEROX CORP,,,13.17000,-0.049784,1141556
27983,20150227,XRX,XEROX CORP,,,13.65000,0.036446,1112200
27983,20150331,XRX,XEROX CORP,,,12.85000,-0.053480,1112200
27983,20150430,XRX,XEROX CORP,,,11.50000,-0.105058,1102169
27983,20150529,XRX,XEROX CORP,,,11.42000,-0.006957,1102169
27983,20150630,XRX,XEROX CORP,,,10.64000,-0.062172,1102169
27983,20150731,XRX,XEROX CORP,,,11.02000,0.035714,1068795
27983,20150831,XRX,XEROX CORP,,,10.17000,-0.077133,1068795
27983,20150930,XRX,XEROX CORP,,,9.73000,-0.036382,1068795
27983,20151030,XRX,XEROX CORP,,,9.39000,-0.034943,1012403
27983,20151130,XRX,XEROX CORP,,,10.55000,0.123536,1012403
27983,20151231,XRX,XEROX CORP,,,10.63000,0.014218,1012403
27983,20160129,XRX,XEROX CORP,,,9.75000,-0.082785,1012403
27983,20160229,XRX,XEROX CORP,,,9.61000,-0.014359,1012898
27983,20160331,XRX,XEROX CORP,,,11.16000,0.169355,1012898
27983,20160429,XRX,XEROX CORP,,,9.60000,-0.139785,1013002
27983,20160531,XRX,XEROX CORP,,,9.97000,0.038542,1013002
27983,20160630,XRX,XEROX CORP,,,9.49000,-0.040371,1013002
38156,20060731,WMB,WILLIAMS COS,,,24.25000,0.038099,595156
38156,20060831,WMB,WILLIAMS COS,,,24.63000,0.019381,595800
38156,20060929,WMB,WILLIAMS COS,,,23.87000,-0.030857,595800
38156,20061031,WMB,WILLIAMS COS,,,24.43000,0.023460,595800
38156,20061130,WMB,WILLIAMS COS,,,27.76000,0.136308,596338
38156,20061229,WMB,WILLIAMS COS,,,26.12000,-0.055836,596338
38156,20070131,WMB,WILLIAMS COS,,,26.99000,0.033308,596338
38156,20070228,WMB,WILLIAMS COS,,,26.97000,-0.000741,597862
38156,20070330,WMB,WILLIAMS COS,,,28.46000,0.058584,597862
38156,20070430,WMB,WILLIAMS COS,,,29.50000,0.036543,598418
38156,20070531,WMB,WILLIAMS COS,,,31.76000,0.080000,598859
38156,20070629,WMB,WILLIAMS COS,,,31.62000,-0.004408,598859
38156,20070731,WMB,WILLIAMS COS,,,32.25000,0.019924,598859
38156,20070831,WMB,WILLIAMS COS,,,31.00000,-0.035659,600233
38156,20070928,WMB,WILLIAMS COS,,,34.06000,0.098710,600233
38156,20071031,WMB,WILLIAMS COS,,,36.49000,0.071345,600233
38156,20071130,WMB,WILLIAMS COS,,,34.71000,-0.048781,593527
38156,20071231,WMB,WILLIAMS COS,,,35.78000,0.033708,593527
38156,20080131,WMB,WILLIAMS COS,,,31.97000,-0.106484,593527
38156,20080229,WMB,WILLIAMS COS,,,36.02000,0.126681,585021
38156,20080331,WMB,WILLIAMS COS,,,32.98000,-0.081621,585021
38156,20080430,WMB,WILLIAMS COS,,,35.50000,0.076410,586229
38156,20080530,WMB,WILLIAMS COS,,,38.04000,0.071549,584409
38156,20080630,WMB,WILLIAMS COS,,,40.31000,0.062566,584409
38156,20080731,WMB,WILLIAMS COS,,,32.05000,-0.204912,584409
38156,20080829,WMB,WILLIAMS COS,,,30.89000,-0.032761,576266
38156,20080930,WMB,WILLIAMS COS,,,23.65000,-0.234380,576266
38156,20081031,WMB,WILLIAMS COS,,,20.97000,-0.113319,576266
38156,20081128,WMB,WILLIAMS COS,,,16.22000,-0.226514,578674
38156,20081231,WMB,WILLIAMS COS,,,14.48000,-0.100493,578674
38156,20090130,WMB,WILLIAMS COS,,,14.15000,-0.022790,578674
38156,20090227,WMB,WILLIAMS COS,,,11.30000,-0.201413,579213
38156,20090331,WMB,WILLIAMS COS,,,11.38000,0.016814,579213
38156,20090430,WMB,WILLIAMS COS,,,14.10000,0.239016,580096
38156,20090529,WMB,WILLIAMS COS,,,16.78000,0.190071,580096
38156,20090630,WMB,WILLIAMS COS,,,15.61000,-0.063171,580096
38156,20090731,WMB,WILLIAMS COS,,,16.69000,0.069186,580096
38156,20090831,WMB,WILLIAMS COS,,,16.44000,-0.008388,582966
38156,20090930,WMB,WILLIAMS COS,,,17.87000,0.086983,582966
38156,20091030,WMB,WILLIAMS COS,,,18.85000,0.054840,583130
38156,20091130,WMB,WILLIAMS COS,,,19.89000,0.055172,583130
38156,20091231,WMB,WILLIAMS COS,,,21.08000,0.065360,583130
38156,20100129,WMB,WILLIAMS COS,,,20.84000,-0.011385,583130
38156,20100226,WMB,WILLIAMS COS,,,21.54000,0.033589,583598
38156,20100331,WMB,WILLIAMS COS,,,23.10000,0.077530,583603
38156,20100430,WMB,WILLIAMS COS,,,23.61000,0.022078,584207
38156,20100528,WMB,WILLIAMS COS,,,19.75000,-0.163490,584273
38156,20100630,WMB,WILLIAMS COS,,,18.28000,-0.068101,584273
38156,20100730,WMB,WILLIAMS COS,,,19.41000,0.061816,584670
38156,20100831,WMB,WILLIAMS COS,,,18.13000,-0.059505,584670
38156,20100930,WMB,WILLIAMS COS,,,19.11000,0.054054,584670
38156,20101029,WMB,WILLIAMS COS,,,21.51000,0.125589,584775
38156,20101130,WMB,WILLIAMS COS,,,22.81000,0.060437,584775
38156,20101231,WMB,WILLIAMS COS,,,24.72000,0.089215,584775
38156,20110131,WMB,WILLIAMS COS,,,26.99000,0.091829,584775
38156,20110228,WMB,WILLIAMS COS,,,30.36000,0.124861,586208
38156,20110331,WMB,WILLIAMS COS,,,31.18000,0.031126,586208
38156,20110429,WMB,WILLIAMS COS,,,33.17000,0.063823,587959
38156,20110531,WMB,WILLIAMS COS,,,31.39000,-0.053663,588146
38156,20110630,WMB,WILLIAMS COS,,,30.25000,-0.029946,588146
38156,20110729,WMB,WILLIAMS COS,,,31.70000,0.047934,588146
38156,20110831,WMB,WILLIAMS COS,,,26.99000,-0.142271,588895
38156,20110930,WMB,WILLIAMS COS,,,24.34000,-0.098184,588895
38156,20111031,WMB,WILLIAMS COS,,,30.11000,0.237058,588895
38156,20111130,WMB,WILLIAMS COS,,,32.28000,0.072069,589411
38156,20111230,WMB,WILLIAMS COS,,,33.02000,0.030669,589411
38156,20120131,WMB,WILLIAMS COS,,,28.82000,0.069147,589411
38156,20120229,WMB,WILLIAMS COS,,,29.88000,0.036780,592182
38156,20120330,WMB,WILLIAMS COS,,,30.81000,0.039784,595271
38156,20120430,WMB,WILLIAMS COS,,,34.03000,0.104511,595271
38156,20120531,WMB,WILLIAMS COS,,,30.53000,-0.102850,625652
38156,20120629,WMB,WILLIAMS COS,,,28.82000,-0.046184,625652
38156,20120731,WMB,WILLIAMS COS,,,31.79000,0.103053,625652
38156,20120831,WMB,WILLIAMS COS,,,32.27000,0.024929,626467
38156,20120928,WMB,WILLIAMS COS,,,34.97000,0.083669,626467
38156,20121031,WMB,WILLIAMS COS,,,34.99000,0.000572,627327
38156,20121130,WMB,WILLIAMS COS,,,32.84000,-0.061446,627327
38156,20121231,WMB,WILLIAMS COS,,,32.74000,0.006851,674066
38156,20130131,WMB,WILLIAMS COS,,,35.05000,0.070556,674066
38156,20130228,WMB,WILLIAMS COS,,,34.71000,-0.009700,681533
38156,20130328,WMB,WILLIAMS COS,,,37.46000,0.088987,681533
38156,20130430,WMB,WILLIAMS COS,,,38.13000,0.017886,682571
38156,20130531,WMB,WILLIAMS COS,,,35.18000,-0.077367,682693
38156,20130628,WMB,WILLIAMS COS,,,32.47000,-0.067012,682693
38156,20130731,WMB,WILLIAMS COS,,,34.17000,0.052356,683195
38156,20130830,WMB,WILLIAMS COS,,,36.24000,0.060580,683195
38156,20130930,WMB,WILLIAMS COS,,,36.36000,0.013417,683195
38156,20131031,WMB,WILLIAMS COS,,,35.71000,-0.017877,683428
38156,20131129,WMB,WILLIAMS COS,,,35.22000,-0.013722,683428
38156,20131231,WMB,WILLIAMS COS,,,38.57000,0.105906,683428
38156,20140131,WMB,WILLIAMS COS,,,40.49000,0.049780,683428
38156,20140228,WMB,WILLIAMS COS,,,41.30000,0.020005,684417
38156,20140331,WMB,WILLIAMS COS,,,40.58000,-0.007688,684417
38156,20140430,WMB,WILLIAMS COS,,,42.17000,0.039182,685419
38156,20140530,WMB,WILLIAMS COS,,,46.96000,0.113588,685518
38156,20140630,WMB,WILLIAMS COS,,,58.21000,0.248616,739039
38156,20140731,WMB,WILLIAMS COS,,,56.63000,-0.027143,747312
38156,20140829,WMB,WILLIAMS COS,,,59.44000,0.049620,747312
38156,20140930,WMB,WILLIAMS COS,,,55.35000,-0.059388,747312
38156,20141031,WMB,WILLIAMS COS,,,55.51000,0.002891,747463
38156,20141128,WMB,WILLIAMS COS,,,51.75000,-0.067736,747463
38156,20141231,WMB,WILLIAMS COS,,,44.94000,-0.120580,747463
38156,20150130,WMB,WILLIAMS COS,,,43.86000,-0.024032,747463
38156,20150227,WMB,WILLIAMS COS,,,49.04000,0.118103,747896
38156,20150331,WMB,WILLIAMS COS,,,50.59000,0.043434,747896
38156,20150430,WMB,WILLIAMS COS,,,51.19000,0.011860,748961
38156,20150529,WMB,WILLIAMS COS,,,51.10000,-0.001758,749014
38156,20150630,WMB,WILLIAMS COS,,,57.39000,0.134638,749014
38156,20150731,WMB,WILLIAMS COS,,,52.48000,-0.085555,749711
38156,20150831,WMB,WILLIAMS COS,,,48.20000,-0.081555,749711
38156,20150930,WMB,WILLIAMS COS,,,36.85000,-0.222199,749740
38156,20151030,WMB,WILLIAMS COS,,,39.44000,0.070285,749765
38156,20151130,WMB,WILLIAMS COS,,,36.56000,-0.073022,749765
38156,20151231,WMB,WILLIAMS COS,,,25.70000,-0.279540,749765
38156,20160129,WMB,WILLIAMS COS,,,19.30000,-0.249027,749765
38156,20160229,WMB,WILLIAMS COS,,,15.99000,-0.171503,750066
38156,20160331,WMB,WILLIAMS COS,,,16.07000,0.045028,750066
38156,20160429,WMB,WILLIAMS COS,,,19.39000,0.206596,750066
38156,20160531,WMB,WILLIAMS COS,,,22.16000,0.142857,750570
38156,20160630,WMB,WILLIAMS COS,,,21.63000,0.004964,750570
38703,20060731,WFC,WELLS FARGO & CO NEW,,,72.34000,0.078414,1700000
38703,20060831,WFC,WELLS FARGO & CO NEW,,,34.75000,-0.031518,3367220
38703,20060929,WFC,WELLS FARGO & CO NEW,,,36.18000,0.041151,3367220
38703,20061031,WFC,WELLS FARGO & CO NEW,,,36.29000,0.003040,3367220
38703,20061130,WFC,WELLS FARGO & CO NEW,,,35.24000,-0.021218,3375965
38703,20061229,WFC,WELLS FARGO & CO NEW,,,35.56000,0.009081,3375965
38703,20070131,WFC,WELLS FARGO & CO NEW,,,35.92000,0.017998,3375965
38703,20070228,WFC,WELLS FARGO & CO NEW,,,34.70000,-0.033964,3375965
38703,20070330,WFC,WELLS FARGO & CO NEW,,,34.43000,-0.007781,3369900
38703,20070430,WFC,WELLS FARGO & CO NEW,,,35.89000,0.042405,3369900
38703,20070531,WFC,WELLS FARGO & CO NEW,,,36.09000,0.013374,3339747
38703,20070629,WFC,WELLS FARGO & CO NEW,,,35.17000,-0.025492,3357367
38703,20070731,WFC,WELLS FARGO & CO NEW,,,33.77000,-0.039807,3354375
38703,20070831,WFC,WELLS FARGO & CO NEW,,,36.54000,0.091205,3354675
38703,20070928,WFC,WELLS FARGO & CO NEW,,,35.62000,-0.025178,3354675
38703,20071031,WFC,WELLS FARGO & CO NEW,,,34.01000,-0.045199,3354375
38703,20071130,WFC,WELLS FARGO & CO NEW,,,32.43000,-0.037342,3354375
38703,20071231,WFC,WELLS FARGO & CO NEW,,,30.19000,-0.069072,3354375
38703,20080131,WFC,WELLS FARGO & CO NEW,,,34.08000,0.128851,3354375
38703,20080229,WFC,WELLS FARGO & CO NEW,,,29.23000,-0.133216,3296807
38703,20080331,WFC,WELLS FARGO & CO NEW,,,29.10000,-0.004447,3297074
38703,20080430,WFC,WELLS FARGO & CO NEW,,,29.75000,0.022337,3297074
38703,20080530,WFC,WELLS FARGO & CO NEW,,,27.57000,-0.062857,3302625
38703,20080630,WFC,WELLS FARGO & CO NEW,,,23.75000,-0.138556,3302625
38703,20080731,WFC,WELLS FARGO & CO NEW,,,30.27000,0.274526,3302625
38703,20080829,WFC,WELLS FARGO & CO NEW,,,30.27000,0.011232,3308961
38703,20080930,WFC,WELLS FARGO & CO NEW,,,37.53000,0.239841,3308961
38703,20081031,WFC,WELLS FARGO & CO NEW,,,34.05000,-0.092726,3325244
38703,20081128,WFC,WELLS FARGO & CO NEW,,,28.89000,-0.141557,3728719
38703,20081231,WFC,WELLS FARGO & CO NEW,,,29.48000,0.020422,3728719
38703,20090130,WFC,WELLS FARGO & CO NEW,,,18.90000,-0.358887,4158983
38703,20090227,WFC,WELLS FARGO & CO NEW,,,12.10000,-0.341799,4237777
38703,20090331,WFC,WELLS FARGO & CO NEW,,,14.24000,0.176859,4243848
38703,20090430,WFC,WELLS FARGO & CO NEW,,,20.01000,0.405197,4243848
38703,20090529,WFC,WELLS FARGO & CO NEW,,,25.50000,0.276862,4704921
38703,20090630,WFC,WELLS FARGO & CO NEW,,,24.26000,-0.048627,4704921
38703,20090731,WFC,WELLS FARGO & CO NEW,,,24.46000,0.008244,4704921
38703,20090831,WFC,WELLS FARGO & CO NEW,,,27.52000,0.127146,4671609
38703,20090930,WFC,WELLS FARGO & CO NEW,,,28.18000,0.023983,4671609
38703,20091030,WFC,WELLS FARGO & CO NEW,,,27.52000,-0.023421,4671609
38703,20091130,WFC,WELLS FARGO & CO NEW,,,28.04000,0.020712,4685064
38703,20091231,WFC,WELLS FARGO & CO NEW,,,26.99000,-0.037447,5112830
38703,20100129,WFC,WELLS FARGO & CO NEW,,,28.43000,0.053353,5112830
38703,20100226,WFC,WELLS FARGO & CO NEW,,,27.34000,-0.036581,5180728
38703,20100331,WFC,WELLS FARGO & CO NEW,,,31.12000,0.138259,5188131
38703,20100430,WFC,WELLS FARGO & CO NEW,,,33.11000,0.063946,5188131
38703,20100528,WFC,WELLS FARGO & CO NEW,,,28.69000,-0.131984,5210152
38703,20100630,WFC,WELLS FARGO & CO NEW,,,25.60000,-0.107703,5210152
38703,20100730,WFC,WELLS FARGO & CO NEW,,,27.73000,0.083203,5210152
38703,20100831,WFC,WELLS FARGO & CO NEW,,,23.55000,-0.148936,5233425
38703,20100930,WFC,WELLS FARGO & CO NEW,,,25.11500,0.066454,5233425
38703,20101029,WFC,WELLS FARGO & CO NEW,,,26.06000,0.037627,5233425
38703,20101130,WFC,WELLS FARGO & CO NEW,,,27.21000,0.046048,5248756
38703,20101231,WFC,WELLS FARGO & CO NEW,,,30.99000,0.138920,5248756
38703,20110131,WFC,WELLS FARGO & CO NEW,,,32.42000,0.046144,5248756
38703,20110228,WFC,WELLS FARGO & CO NEW,,,32.26000,-0.003393,5268079
38703,20110331,WFC,WELLS FARGO & CO NEW,,,31.71000,-0.014879,5279597
38703,20110429,WFC,WELLS FARGO & CO NEW,,,29.11000,-0.081993,5279597
38703,20110531,WFC,WELLS FARGO & CO NEW,,,28.37000,-0.021299,5289099
38703,20110630,WFC,WELLS FARGO & CO NEW,,,28.06000,-0.010927,5289099
38703,20110729,WFC,WELLS FARGO & CO NEW,,,27.94000,-0.004277,5278200
38703,20110831,WFC,WELLS FARGO & CO NEW,,,26.10000,-0.061560,5279841
38703,20110930,WFC,WELLS FARGO & CO NEW,,,24.12000,-0.075862,5279841
38703,20111031,WFC,WELLS FARGO & CO NEW,,,25.91000,0.074212,5272200
38703,20111130,WFC,WELLS FARGO & CO NEW,,,25.86000,0.002702,5273526
38703,20111230,WFC,WELLS FARGO & CO NEW,,,27.56000,0.065739,5273526
38703,20120131,WFC,WELLS FARGO & CO NEW,,,29.21000,0.059869,5273526
38703,20120229,WFC,WELLS FARGO & CO NEW,,,31.29000,0.075317,5273241
38703,20120330,WFC,WELLS FARGO & CO NEW,,,34.14000,0.094279,5277638
38703,20120430,WFC,WELLS FARGO & CO NEW,,,33.41500,-0.021236,5301500
38703,20120531,WFC,WELLS FARGO & CO NEW,,,32.05000,-0.034266,5313919
38703,20120629,WFC,WELLS FARGO & CO NEW,,,33.44000,0.043370,5313919
38703,20120731,WFC,WELLS FARGO & CO NEW,,,33.81000,0.011065,5275700
38703,20120831,WFC,WELLS FARGO & CO NEW,,,34.03000,0.013014,5282186
38703,20120928,WFC,WELLS FARGO & CO NEW,,,34.53000,0.014693,5282186
38703,20121031,WFC,WELLS FARGO & CO NEW,,,33.69000,-0.024327,5289600
38703,20121130,WFC,WELLS FARGO & CO NEW,,,33.01000,-0.013654,5264273
38703,20121231,WFC,WELLS FARGO & CO NEW,,,34.18000,0.035444,5264273
38703,20130131,WFC,WELLS FARGO & CO NEW,,,34.83000,0.026331,5266300
38703,20130228,WFC,WELLS FARGO & CO NEW,,,35.08000,0.007178,5270882
38703,20130328,WFC,WELLS FARGO & CO NEW,,,36.99000,0.054447,5273850
38703,20130430,WFC,WELLS FARGO & CO NEW,,,37.98000,0.026764,5288800
38703,20130531,WFC,WELLS FARGO & CO NEW,,,40.55000,0.075566,5296387
38703,20130628,WFC,WELLS FARGO & CO NEW,,,41.27000,0.017756,5296387
38703,20130731,WFC,WELLS FARGO & CO NEW,,,43.50000,0.054034,5296387
38703,20130830,WFC,WELLS FARGO & CO NEW,,,41.08000,-0.048736,5309782
38703,20130930,WFC,WELLS FARGO & CO NEW,,,41.32000,0.005842,5309782
38703,20131031,WFC,WELLS FARGO & CO NEW,,,42.69000,0.033156,5273700
38703,20131129,WFC,WELLS FARGO & CO NEW,,,44.02000,0.038182,5267599
38703,20131231,WFC,WELLS FARGO & CO NEW,,,45.40000,0.031349,5267599
38703,20140131,WFC,WELLS FARGO & CO NEW,,,45.34000,-0.001322,5257200
38703,20140228,WFC,WELLS FARGO & CO NEW,,,46.42000,0.030437,5261843
38703,20140331,WFC,WELLS FARGO & CO NEW,,,49.74000,0.071521,5251660
38703,20140430,WFC,WELLS FARGO & CO NEW,,,49.64000,-0.002011,5265700
38703,20140530,WFC,WELLS FARGO & CO NEW,,,50.78000,0.030016,5267070
38703,20140630,WFC,WELLS FARGO & CO NEW,,,52.56000,0.035053,5267070
38703,20140731,WFC,WELLS FARGO & CO NEW,,,50.90000,-0.031583,5249900
38703,20140829,WFC,WELLS FARGO & CO NEW,,,51.44000,0.017485,5220407
38703,20140930,WFC,WELLS FARGO & CO NEW,,,51.87000,0.008359,5220407
38703,20141031,WFC,WELLS FARGO & CO NEW,,,53.09000,0.023520,5215000
38703,20141128,WFC,WELLS FARGO & CO NEW,,,54.48000,0.032775,5187624
38703,20141231,WFC,WELLS FARGO & CO NEW,,,54.82000,0.006241,5187624
38703,20150130,WFC,WELLS FARGO & CO NEW,,,51.92000,-0.052900,5187624
38703,20150227,WFC,WELLS FARGO & CO NEW,,,54.79000,0.062019,5152281
38703,20150331,WFC,WELLS FARGO & CO NEW,,,54.40000,-0.007118,5145585
38703,20150430,WFC,WELLS FARGO & CO NEW,,,55.10000,0.012868,5162900
38703,20150529,WFC,WELLS FARGO & CO NEW,,,55.96000,0.022414,5149205
38703,20150630,WFC,WELLS FARGO & CO NEW,,,56.24000,0.005004,5149205
38703,20150731,WFC,WELLS FARGO & CO NEW,,,57.87000,0.028983,5145200
38703,20150831,WFC,WELLS FARGO & CO NEW,,,53.33000,-0.071972,5133359
38703,20150930,WFC,WELLS FARGO & CO NEW,,,51.35000,-0.037127,5133359
38703,20151030,WFC,WELLS FARGO & CO NEW,,,54.14000,0.054333,5108500
38703,20151130,WFC,WELLS FARGO & CO NEW,,,55.10000,0.024658,5107813
38703,20151231,WFC,WELLS FARGO & CO NEW,,,54.36000,-0.013430,5107813
38703,20160129,WFC,WELLS FARGO & CO NEW,,,50.23000,-0.075975,5092100
