ticker,datemonth,call_vol,call_open_interest,put_vol,put_open_interest,ratio_vol,ratio_open_interest
CBS,201406,909351,13368760,734233,7530055,1.2385046708606124,1.7753867667633239
CBS,201407,2017813,18505389,1816932,13331184,1.1105605493216038,1.3881279412241254
CBS,201408,207232,9583089,69173,4120082,2.9958509823196913,2.3259461826245205
CBS,201409,222555,9469121,84040,3924626,2.648203236554022,2.412744806766301
CBS,201410,258345,11994904,107643,4622874,2.400016721941975,2.5946854705535993
CBS,201411,603848,11530038,107685,4198998,5.607540511677578,2.7459022366764643
CBS,201412,189958,11312939,86239,4709684,2.2026925173065552,2.402059034109295
CBS,201501,134735,6749487,127763,3446115,1.054569789375641,1.9585785732629353
CBS,201502,189715,4074753,90686,2721767,2.0919987649692344,1.4970983923311585
CBS,201503,190330,3875627,80655,3023789,2.3598041038993243,1.2817121168176748
CBS,201504,194694,4423918,62505,2533287,3.114854811615071,1.746315360241457
CBS,201505,84264,4793107,68210,2658937,1.235361383961296,1.802640303249005
CBS,201506,149511,4787027,121708,3210956,1.228440201137148,1.4908416683380277
CBS,201507,110678,3739636,55310,3011445,2.001048634966552,1.2418078364373248
CBS,201508,159888,4601667,219326,3161088,0.7289970181373845,1.4557225233843538
CBS,201509,172407,4058395,210732,3263649,0.8181339331473151,1.2435145446094233
CBS,201510,369202,3685478,197833,2537421,1.866230608644665,1.452450342296371
CBS,201511,241048,4363263,74197,2639729,3.2487566882758063,1.6529208111893303
CBS,201512,115074,3951811,86033,2779968,1.3375565190101473,1.4215311111494808
CBS,201601,68293,2145174,52109,1762138,1.310579746301023,1.2173700357179744
CBS,201602,200175,2194129,86857,1622910,2.3046501721219936,1.3519720748531958
CBS,201603,144177,2011228,119428,1849599,1.2072294604280402,1.0873859685261509
CBS,201604,72959,1776372,67284,1612488,1.084343974793413,1.1016342447199607
CBS,201605,117331,2000858,81872,1677185,1.4331028923197187,1.1929858661984218
CBS,201606,81493,1592837,59099,1507767,1.3789235012436758,1.0564211844403015
CI,200607,45109,599116,49126,655028,0.9182306721491674,0.9146418168383642
CI,200608,44738,777042,42475,778985,1.0532783990582695,0.9975057286083814
CI,200609,16263,528319,14770,488264,1.1010832769126608,1.082035538151492
CI,200610,37767,562462,47726,537349,0.7913296735531995,1.0467349897366516
CI,200611,41598,646401,27060,590422,1.5372505543237251,1.0948118464420364
CI,200612,16598,551382,12035,400268,1.3791441628583299,1.3775320535241389
CI,200701,25031,428003,10502,289878,2.3834507712816606,1.4764935593594546
CI,200702,34465,368194,17131,235763,2.011849862821785,1.5617123976196434
CI,200703,18569,459972,14939,283733,1.2429881518173906,1.6211438218324974
CI,200704,15043,388340,15002,314895,1.002732968937475,1.2332364756506138
CI,200705,32742,424265,27184,417547,1.2044585050029428,1.0160892067240335
CI,200706,27751,1193083,14050,860962,1.9751601423487544,1.3857557011807722
CI,200707,25506,1008083,11823,737357,2.157320477036285,1.3671572928717026
CI,200708,18280,808153,14419,648287,1.2677716901310772,1.2465975717544853
CI,200709,11146,696871,8969,551561,1.2427249414650463,1.2634522745444294
CI,200710,15790,762843,13735,669759,1.1496177648343648,1.1389813350772442
CI,200711,19471,604941,12714,596421,1.5314613811546327,1.014285211285317
CI,200712,8263,567698,5567,564539,1.4842823783007006,1.0055957161506999
CI,200801,32064,532182,45718,577831,0.7013430158799597,0.920999392555955
CI,200802,14178,406501,13206,654849,1.0736029077691958,0.6207553191651816
CI,200803,29909,458023,32443,682073,0.9218937829423912,0.6715160987167063
CI,200804,28597,561988,27990,793696,1.021686316541622,0.7080645486433093
CI,200805,23481,847220,11469,811569,2.047345017002354,1.043928489136475
CI,200806,31818,999401,40272,803380,0.79007747318236,1.243995369563594
CI,200807,39108,1261029,34680,755786,1.127681660899654,1.6685000780644257
CI,200808,32987,1177562,21127,604838,1.5613669711743268,1.9469047910349548
CI,200809,16184,1193066,33441,643786,0.4839568194731019,1.8532027723498181
CI,200810,61968,1472968,64014,622467,0.9680382416346425,2.366339099100836
CI,200811,74017,1429491,41092,536913,1.8012508517472987,2.662425756128088
CI,200812,43004,1849276,19704,593974,2.1825010150223303,3.113395535831535
CI,200901,33964,1285402,18371,403024,1.8487834086331718,3.1893931875024815
CI,200902,41961,919984,93746,434355,0.4476030977321699,2.1180462985346087
CI,200903,77800,1233997,59144,874076,1.3154335181928851,1.4117731181270279
CI,200904,121860,1138381,31556,655708,3.861706173152491,1.7361096707680859
CI,200905,53992,713454,35050,533367,1.5404279600570614,1.3376418113606579
CI,200906,131362,1244671,59781,790677,2.197387129690035,1.5741838955730343
CI,200907,134593,2106960,74099,1061922,1.8163942833236615,1.9841005271573617
CI,200908,51645,2140031,26097,1078630,1.9789630992068055,1.9840269601253442
CI,200909,83438,2004423,61239,1035402,1.362497754698803,1.9358886693284347
CI,200910,97128,2611616,40017,1210342,2.427168453407302,2.1577504540039096
CI,200911,69385,2179398,23549,1042187,2.946409613996348,2.0911774950176887
CI,200912,93295,2221053,60448,1112784,1.5433926680783483,1.9959426088081784
CI,201001,72137,1466326,44750,843619,1.612,1.738137713825791
CI,201002,62972,1264548,34081,772560,1.8477157360406091,1.6368282075178626
CI,201003,77219,1623886,167066,1688512,0.46220655309877534,0.9617260641322063
CI,201004,54898,1500048,25858,1153868,2.123056694253229,1.3000169863450586
CI,201005,41331,1704262,32041,1068176,1.289941013076995,1.5954880094666049
CI,201006,18732,1688158,11554,1166042,1.6212567076337199,1.4477677476454536
CI,201007,22853,1175202,14950,925475,1.528628762541806,1.2698365704097896
CI,201008,40082,1251304,36114,980339,1.1098742869801186,1.276399286369307
CI,201009,32026,1283284,20301,946671,1.5775577557755776,1.3555754850417938
CI,201010,70550,1622576,34042,1028089,2.072439927148816,1.5782446850418592
CI,201011,111983,1839966,42252,1064041,2.6503597462841997,1.729224719724146
CI,201012,45459,1581472,29028,1090774,1.566039685820587,1.4498622079367496
CI,201101,33758,1107727,14485,745054,2.330548843631343,1.4867741130173115
CI,201102,16782,674684,11036,327741,1.5206596592968467,2.058588946759789
CI,201103,20875,807654,10099,442141,2.0670363402317062,1.8266887712290876
CI,201104,14051,663375,7406,318774,1.8972454766405618,2.0810197820399403
CI,201105,25778,661602,10235,338022,2.518612603810454,1.9572749702682073
CI,201106,19405,778328,11375,365576,1.7059340659340658,2.1290456703941176
CI,201107,44174,853879,19229,389525,2.297259347860003,2.192103202618574
CI,201108,43229,1395616,48956,708396,0.8830174033826294,1.970107115229335
CI,201109,38963,1273115,22902,602053,1.7012924635403022,2.114622798989458
CI,201110,38641,1365826,45286,830568,0.8532659099942587,1.6444481366968147
CI,201111,34342,1237866,45761,1008371,0.7504643692227005,1.227589845404122
CI,201112,19777,1201074,12556,1014241,1.5751035361580121,1.184209670088273
CI,201201,45401,1064598,18102,811546,2.508065407137333,1.311814733853657
CI,201202,43300,870006,47229,748428,0.9168095873298185,1.1624444836377046
CI,201203,51389,1178367,30136,995043,1.7052362622776744,1.1842372641182342
CI,201204,28437,1067322,16864,729177,1.686254743833017,1.4637351424962664
CI,201205,63723,1013980,61820,1254021,1.030782918149466,0.8085829503652651
CI,201206,60588,1405647,60429,1525752,1.0026311870128581,0.9212814402340617
CI,201207,49734,1193076,37936,1365620,1.3109974694221846,0.8736515282435817
CI,201208,58080,961303,28175,1504793,2.061401952085182,0.6388274001806229
CI,201209,35359,848768,11851,1279431,2.9836300734115264,0.6633948997640358
CI,201210,41224,1050911,21958,1251629,1.8774023135076054,0.8396345882046516
CI,201211,21006,835871,50437,1070493,0.4164799651049825,0.7808280857511446
CI,201212,17710,634610,66013,1306589,0.2682804902064745,0.48569978776799744
CI,201301,39263,716288,23720,1389454,1.6552698145025295,0.5155176061963909
CI,201302,23386,704445,13820,904704,1.6921852387843705,0.7786469386672326
CI,201303,11990,691192,8395,910370,1.4282310899344848,0.7592429451761372
CI,201304,18865,668707,11195,895610,1.6851272889682893,0.7466497694308907
CI,201305,21590,450343,17148,587937,1.2590389549801726,0.7659715241599014
CI,201306,19844,462761,11052,603539,1.7955121245023524,0.7667458109583639
CI,201307,23040,421023,13501,596670,1.7065402562773129,0.7056211976469405
CI,201308,14922,326956,6686,498244,2.231827699670954,0.6562166328144443
CI,201309,22453,319949,17735,493609,1.2660276289822385,0.6481830760784345
CI,201310,25657,412644,15531,645412,1.6519863498808833,0.6393497486876599
CI,201311,17766,374813,15848,593549,1.1210247349823321,0.6314777718436052
CI,201312,10682,366498,7227,676170,1.4780683547806837,0.5420204978038068
CI,201401,9278,306388,6456,558300,1.4371127633209417,0.5487873902919578
CI,201402,33410,344031,21687,452925,1.5405542490893163,0.7595760887564166
CI,201403,37927,440125,16618,580336,2.2822842700686,0.7583968597502136
CI,201404,16655,431579,14860,615642,1.1207940780619112,0.7010226722673242
CI,201405,18137,470932,16505,613475,1.09887912753711,0.7676466033660704
CI,201406,8003,485833,9208,652071,0.8691355343179844,0.7450615040386707
CI,201407,19061,406244,9165,661273,2.079759956355701,0.6143362877359275
CI,201408,17504,450586,10250,648914,1.7077073170731707,0.6943693617336042
CI,201409,10045,458421,5279,663479,1.902822504262171,0.690935206690792
CI,201410,10780,481295,10256,658185,1.0510920436817472,0.7312457743643505
CI,201411,6835,376643,4547,507110,1.5031889157686387,0.7427244582043344
CI,201412,6962,432508,3601,559246,1.9333518467092474,0.7733770111900666
CI,201501,10985,330685,9381,377962,1.170983903635007,0.8749159968462438
CI,201502,13738,279560,6680,260685,2.0565868263473055,1.0724053934825555
CI,201503,21475,511479,10211,365481,2.1031240818724903,1.3994680982048315
CI,201504,17479,544264,15364,346066,1.137659463681333,1.5727173429345847
CI,201505,34670,540402,16066,380043,2.157973359890452,1.4219496214901999
CI,201506,100669,967034,57422,598934,1.7531433945177806,1.6145919249867264
CI,201507,169496,1900582,59105,1083709,2.867710007613569,1.7537752293281683
CI,201508,25847,1826402,11664,886748,2.2159636488340193,2.059662948210766
CI,201509,29208,1105991,29878,607848,0.97757547359261,1.8195190244929653
CI,201510,32038,954299,42534,657073,0.753232707951286,1.4523485213971659
CI,201511,17203,640483,21609,642697,0.7961034754037669,0.996555141847558
CI,201512,10512,667719,6481,693652,1.6219719179139023,0.9626138178798591
CI,201601,9877,384158,28707,447751,0.34406242379907337,0.857972399838303
CI,201602,8537,237745,18506,749882,0.46130984545552794,0.3170432147991284
CI,201603,4528,284458,7735,839671,0.5853910795087266,0.33877316234572824
CI,201604,7630,300188,27124,831992,0.2813006931131102,0.36080635390724913
CI,201605,17518,343952,14088,1039637,1.2434696195343555,0.3308385523023902
CI,201606,6008,557006,8962,1117321,0.6703860745369338,0.49851922589837655
CL,200607,17997,975848,29369,1771329,0.6127889951990194,0.5509129021203854
CL,200608,23040,960863,28372,2008825,0.8120682362892994,0.47832090898908564
CL,200609,16481,775001,10880,1560894,1.5147977941176471,0.49651097383935106
CL,200610,33616,963962,31728,1720262,1.059505799293999,0.5603576664484828
CL,200611,30074,991979,15584,1279766,1.929799794661191,0.7751252963432378
CL,200612,8702,897943,8436,676049,1.0315315315315314,1.3282217709071384
CL,200701,31763,730444,8719,544617,3.6429636426195664,1.3412067563076437
CL,200702,16701,501414,6886,326928,2.425355794365379,1.5337138452503303
CL,200703,13579,610984,11614,415120,1.1691923540554503,1.471825014453652
CL,200704,27885,576415,8257,438435,3.3771345525009084,1.3147102763237424
CL,200705,14298,597714,6088,454896,2.3485545335085414,1.313957475994513
CL,200706,15863,586447,12610,423696,1.25796986518636,1.3841221064159208
CL,200707,56060,661133,26761,626468,2.0948395052501776,1.0553340314269843
CL,200708,28527,762407,27324,724125,1.0440272288098376,1.0528665630933887
CL,200709,36572,693335,31336,747398,1.1670921623691601,0.9276650459326892
CL,200710,39408,984375,39518,1002593,0.9972164583227896,0.9818291170993614
CL,200711,35024,895199,29642,951570,1.18156669590446,0.9407600071460849
CL,200712,17297,850662,25441,1010941,0.6798867969026374,0.8414556339093973
CL,200801,37019,810492,49252,1060654,0.7516242995208317,0.7641436321363989
CL,200802,16987,569190,16713,707203,1.0163944235026625,0.8048466988969221
CL,200803,12895,620340,13458,726687,0.958166146529945,0.8536550124056161
CL,200804,22486,687806,20696,799972,1.0864901430228064,0.8597875925657398
CL,200805,26892,702809,16322,712056,1.6475922068373974,0.987013661846821
CL,200806,39705,763595,30391,705585,1.306472310881511,1.082215466598638
CL,200807,61184,1128872,36654,896584,1.6692311889561848,1.2590811346176154
CL,200808,38319,1203143,23569,871308,1.625822054393483,1.3808469565297232
CL,200809,23915,1073878,29000,911678,0.8246551724137932,1.1779136932118577
CL,200810,72182,1303144,50311,1094244,1.4347160660690506,1.1909080607250302
CL,200811,47577,1313899,53481,1119320,0.8896056543445335,1.1738367937676446
CL,200812,60141,1506791,85743,1660428,0.7014100276407403,0.9074714471208628
CL,200901,75013,1316285,68977,1255537,1.0875074300129028,1.0483840778885847
CL,200902,57542,1198017,52339,938193,1.0994096180668336,1.276940885297588
CL,200903,48277,1346493,54441,993719,0.8867765103506549,1.3550037787342297
CL,200904,53597,1374246,61012,1108759,0.8784665311741953,1.2394451815047274
CL,200905,75855,1602220,53655,1398562,1.4137545429130556,1.1456195721033462
CL,200906,98820,2250179,86625,1785552,1.1407792207792207,1.2602147683181448
CL,200907,112794,2256262,69049,1881526,1.6335356051499659,1.1991659961116667
CL,200908,46369,2004194,42545,2079079,1.089881302150664,0.9639816476430189
CL,200909,34328,1753542,39364,1536637,0.8720658469667717,1.1411556535473244
CL,200910,96376,1705030,47753,1436684,2.0182187506544094,1.1867815051883366
CL,200911,132127,1645810,78757,1463518,1.677654049798748,1.1245574020954987
CL,200912,49706,1860578,41934,1667399,1.1853388658367912,1.1158564926571264
CL,201001,126119,1311024,55037,1243954,2.291531151770627,1.0539167847042576
CL,201002,19879,1054260,17651,1063146,1.1262251430513852,0.9916417876754463
CL,201003,29170,1119571,16930,1112536,1.7229769639692853,1.006323390883531
CL,201004,269291,1112893,14915,1112222,18.055045256453234,1.0006032968238354
CL,201005,23627,1101208,18052,1128963,1.3088300465322402,0.9754154919160327
CL,201006,17940,1248551,17365,1183988,1.033112582781457,1.0545301134808798
CL,201007,132490,1208834,49751,1250909,2.66306204900404,0.966364459764859
CL,201008,54992,1581472,43519,1471707,1.2636319768377031,1.0745834598870563
CL,201009,50472,1598373,36241,1397304,1.3926768025164868,1.1438978203740917
CL,201010,160033,1830717,31263,1620712,5.118926526564949,1.1295757667000677
CL,201011,33545,2050282,27013,1770372,1.2418094991300486,1.1581080134570587
CL,201012,52393,2129559,30200,1858124,1.7348675496688741,1.1460801324346492
CL,201101,286565,1836452,45718,1532635,6.268100091867535,1.1982318033974169
CL,201102,123788,1808840,54289,1054382,2.280167253034685,1.715545219853905
CL,201103,100483,3387163,40885,1545118,2.4576984224043046,2.1921710833735677
CL,201104,223136,3348682,68950,1734698,3.2362001450326323,1.9304120947853747
CL,201105,107557,3423759,54373,1943984,1.9781325290125613,1.7612073967686976
CL,201106,62250,3001927,42573,1414130,1.462194348530759,2.1228083698104134
CL,201107,616305,2934322,29199,1334210,21.107058460906195,2.1992954632329242
CL,201108,92634,3364757,57802,1533468,1.6026089062662192,2.1942140298982435
CL,201109,60432,2842582,47185,1339601,1.2807459997880681,2.1219616885923496
CL,201110,553455,2974812,50345,1651877,10.993246598470552,1.800867740152566
CL,201111,86741,2979305,60404,1957108,1.4360141712469372,1.52229974022895
CL,201112,40520,2786496,32487,1936167,1.2472681380244406,1.4391816408398657
CL,201201,933262,1953862,50161,1570988,18.605330834712227,1.243715419850438
CL,201202,38865,1162643,25045,1000756,1.551806747853863,1.161764705882353
CL,201203,46241,1362429,31386,1075578,1.4733001975403046,1.2666947445931398
CL,201204,123419,1274236,22492,1070960,5.4872399075226745,1.189807275715246
CL,201205,33837,1253565,34358,1089478,0.9848361371441877,1.1506106594167116
CL,201206,26729,1155633,32737,966756,0.8164767694046492,1.1953719449375024
CL,201207,124793,1093867,54552,1320137,2.287597155008066,0.8286011224592599
CL,201208,28780,1101107,35800,1514974,0.8039106145251397,0.7268157737360509
CL,201209,27089,907498,18774,1096509,1.442899754980292,0.8276247618578598
CL,201210,151503,920993,29946,1211203,5.059206571829293,0.7603952434067617
CL,201211,24841,709010,27758,1076656,0.8949131781828662,0.6585297439479276
CL,201212,9950,616174,11800,834364,0.8432203389830508,0.7384954288535939
CL,201301,58237,574281,30018,740192,1.9400692917582785,0.7758541027192944
CL,201302,31236,500078,48015,596052,0.6505467041549515,0.838983847046902
CL,201303,30537,626758,98229,1178907,0.31087560699996947,0.5316432933216955
CL,201304,107163,793116,157028,2456992,0.6824451690144433,0.3227995858350373
CL,201305,84648,1404037,292285,4254263,0.28960774586448157,0.3300306069464911
CL,201306,111917,1922872,314218,4376124,0.3561762852541866,0.4394007116800164
CL,201307,89650,1735422,39983,2637831,2.2422029362479052,0.6578973406560162
CL,201308,36861,1511651,43697,1923216,0.843559054397327,0.7860016763587657
CL,201309,42824,1454362,24953,1693856,1.71618643048932,0.8586101770162281
CL,201310,153803,1627611,56076,2024693,2.742759825950496,0.8038803907555367
CL,201311,43617,1240601,35521,1644464,1.2279215112187156,0.754410555658257
CL,201312,40173,1262568,33470,1568484,1.2002688975201674,0.804960713657264
CL,201401,57396,1138247,31661,1213871,1.812829664255709,0.9377001345282983
CL,201402,33522,875277,32111,802067,1.0439413285167076,1.0912766639195977
CL,201403,64155,1053364,23779,928588,2.6979687959964673,1.1343717558271267
CL,201404,101546,1369901,37137,955970,2.734361957077847,1.4329958053076979
CL,201405,92988,1443607,41682,1016774,2.230891032100187,1.4197914187420213
CL,201406,84491,1695364,23836,1118623,3.544680315489176,1.5155812101127906
CL,201407,113343,1803843,32425,1167766,3.495543562066307,1.5446955982619806
CL,201408,39867,1580476,51343,1368353,0.7764836491829461,1.155020670835669
CL,201409,35562,1344394,27725,1473237,1.2826690712353472,0.9125442817414985
CL,201410,40063,1547775,35984,1474927,1.1133559359715428,1.049390919008195
CL,201411,29383,1356984,13435,1085730,2.18704875325642,1.2498355944848167
CL,201412,29359,1461706,30076,1124102,0.9761603936693709,1.3003321762615847
CL,201501,48194,1297975,75360,977569,0.6395169851380043,1.3277579383143288
CL,201502,42714,1199526,18517,824014,2.3067451531025545,1.4557107039443504
CL,201503,42763,1220890,33557,839053,1.2743391840748577,1.4550809066888504
CL,201504,57479,1389822,36946,988304,1.5557570508309424,1.4062697307710987
CL,201505,43046,1269560,24467,890201,1.7593493276658356,1.426149824590177
CL,201506,63227,1338705,42343,1060503,1.4932102118413906,1.2623302338607245
CL,201507,51578,1535599,32098,1256754,1.6068913951024986,1.2218771533649386
CL,201508,46598,1431156,36434,1237703,1.2789701926771697,1.1563000170477085
CL,201509,57034,1115181,81630,1155247,0.6986892073992405,0.9653182393029369
CL,201510,60106,1090114,85057,1281880,0.7066555368752718,0.8504025337785128
CL,201511,42477,1092484,30317,1146796,1.4010950951611307,0.952640225462942
CL,201512,29164,1308143,35378,1067219,0.8243541183786534,1.2257493541625477
CL,201601,57027,996162,54045,852290,1.0551762420205384,1.1688063921904517
CL,201602,34215,987452,55688,929512,0.6144052578652492,1.062333783748892
CL,201603,69648,1161844,43250,905424,1.6103583815028901,1.283204332997579
CL,201604,35943,1344813,34857,1120370,1.031155865392891,1.2003293554807786
CL,201605,53417,1183325,32986,1048050,1.6193839810828836,1.1290730404083775
CL,201606,37948,1348156,29859,1007700,1.2709065943266686,1.3378545201945022
CMCSA,200607,93399,4104510,84151,4785979,1.1098976839253247,0.8576113685413163
CMCSA,200608,83798,4912201,73770,5089000,1.1359360173512267,0.9652585969738652
CMCSA,200609,125367,4602495,40648,4803331,3.0842107852784886,0.9581881823259734
CMCSA,200610,218467,6035406,218984,6432648,0.9976390969203229,0.9382459602950449
CMCSA,200611,144392,6424941,156903,8107907,0.9202628375493139,0.7924290448817433
CMCSA,200612,82691,6120118,108461,8594498,0.7624030757599506,0.7120972045138646
CMCSA,200701,119418,5448163,154601,7216982,0.7724270865000873,0.7549087693443048
CMCSA,200702,149009,4316179,157524,4704072,0.945944744927757,0.9175410155286738
CMCSA,200703,109686,5743872,131849,5679327,0.8319061957238962,1.011364902918955
CMCSA,200704,246005,6052572,91131,5057954,2.6994656044595144,1.1966443348436937
CMCSA,200705,143320,6724607,58203,4364836,2.4624160266652924,1.5406322253573788
CMCSA,200706,108089,6392177,119750,4609590,0.9026221294363257,1.3867127011296017
CMCSA,200707,215640,7106318,109665,4879523,1.9663520722199426,1.4563550576562505
CMCSA,200708,180913,8708299,89580,4470498,2.0195691002455907,1.9479483046407806
CMCSA,200709,194448,7563311,94283,3814187,2.062386644464007,1.9829418431765407
CMCSA,200710,276127,10767710,308523,5475676,0.894996483244361,1.966462223111813
CMCSA,200711,172793,10482152,292883,7071251,0.5899727877684946,1.4823617490031114
CMCSA,200712,231771,10869349,140919,6832551,1.6447107913056436,1.5908185683502398
CMCSA,200801,138675,9830798,150226,6554641,0.9231091821655373,1.499822492185308
CMCSA,200802,198309,7128023,131268,6134006,1.5107185300301673,1.1620502164490873
CMCSA,200803,108512,8116804,86057,6500405,1.2609317080539642,1.2486612757205129
CMCSA,200804,121968,7707661,89209,6694946,1.36721631225549,1.1512655964663494
CMCSA,200805,159141,6716716,173020,6119704,0.919783840018495,1.097555698772359
CMCSA,200806,122945,7264383,86592,7035910,1.4198193828529195,1.0324724165033379
CMCSA,200807,186857,8195929,79849,7043648,2.340129494420719,1.1635915082638997
CMCSA,200808,75094,7940311,87890,6384267,0.8544089202412106,1.2437310344319872
CMCSA,200809,105003,8106893,83077,6548903,1.2639238297001576,1.237900912565051
CMCSA,200810,158973,8562463,197932,7070913,0.8031697754784471,1.2109416421896295
CMCSA,200811,132599,7161691,85314,5921352,1.554246665260098,1.2094688848087396
CMCSA,200812,128862,8672629,63336,6567733,2.0345774914740433,1.3204904949698777
CMCSA,200901,104819,5950136,93248,4248730,1.124088452299245,1.4004504875574584
CMCSA,200902,105650,3820712,108712,3118780,0.9718338361910369,1.2250662117879427
CMCSA,200903,113607,4940137,73084,4090808,1.5544715669640414,1.2076188860489174
CMCSA,200904,268913,5653515,111793,4201390,2.4054547243566233,1.3456296606599245
CMCSA,200905,139007,6020414,115731,4439676,1.2011215663910275,1.3560480539570905
CMCSA,200906,83640,6465334,66531,5543153,1.2571583171754521,1.1663639809328734
CMCSA,200907,91718,5659360,77662,5278647,1.1809894156730447,1.0721232164226933
CMCSA,200908,109250,5346352,54377,5136562,2.00912150357688,1.0408424934810483
CMCSA,200909,111906,5480803,59959,5299266,1.8663753564936039,1.0342570084234308
CMCSA,200910,128607,5305510,151909,5950063,0.8466055335760225,0.891672911698582
CMCSA,200911,89054,5161203,159361,6028055,0.5588192845175419,0.8561970652225304
CMCSA,200912,715554,6618245,177101,7388726,4.040372442843349,0.895722077121279
CMCSA,201001,61110,4013228,59442,5038818,1.0280609669930352,0.7964621861714394
CMCSA,201002,275774,4102814,233619,4911578,1.1804433714723546,0.8353352018434809
CMCSA,201003,95578,5114007,74683,6505955,1.2797825475677196,0.7860501648105467
CMCSA,201004,1032376,3870915,113146,5759056,9.124281901260318,0.6721440111018194
CMCSA,201005,158424,4373770,172871,6516599,0.9164290135418897,0.6711737211388947
CMCSA,201006,79133,5337280,77567,8458688,1.020188997898591,0.6309820151777675
CMCSA,201007,123450,4716954,125893,7365471,0.9805946319493538,0.6404144419277463
CMCSA,201008,104136,4900044,106350,7616014,0.9791819464033851,0.6433869475555061
CMCSA,201009,103705,4959095,141329,8034820,0.7337842905560784,0.6172005097811775
CMCSA,201010,176253,4962809,184691,8313056,0.954312879349833,0.596989723153555
CMCSA,201011,116078,5579395,107578,8433936,1.0790124374872185,0.6615410645753063
CMCSA,201012,891398,5753703,117528,8612812,7.584558573276156,0.6680400083039082
CMCSA,201101,75755,3386749,78633,6921046,0.9633995905027152,0.48934062856972776
CMCSA,201102,137986,3142583,93333,4273510,1.4784267086668166,0.735363436612995
CMCSA,201103,107321,4252304,99306,5889008,1.0807101282903349,0.7220747535068724
CMCSA,201104,280352,3626835,115981,5042032,2.41722351074745,0.7193201074487429
CMCSA,201105,128600,4366165,140861,5353518,0.9129567445921867,0.8155693134869445
CMCSA,201106,152343,4593772,119230,5932670,1.2777237272498532,0.7743178029453854
CMCSA,201107,156391,4071421,158640,5368761,0.9858232476046395,0.7583539293330435
CMCSA,201108,213762,5704902,237370,6970131,0.9005434553650419,0.8184784475356346
CMCSA,201109,143826,5543755,80968,6449724,1.776331390178836,0.8595336792706169
CMCSA,201110,137539,5497071,180070,6474976,0.763808518909313,0.8489716409759666
CMCSA,201111,103268,5204577,163705,6997566,0.6308176292721664,0.7437696193219185
CMCSA,201112,212363,5514169,124347,7183303,1.7078256813594217,0.7676369770285341
CMCSA,201201,170261,4666030,162800,6172841,1.0458292383292382,0.7558966770730041
CMCSA,201202,125589,4148568,176054,4638483,0.7133549933543117,0.8943803394342503
CMCSA,201203,472921,4544953,99309,6069442,4.762116223101632,0.7488255098244616
CMCSA,201204,73047,3422502,70027,5227877,1.0431262227426563,0.654663833904279
CMCSA,201205,71327,4015265,105926,5221801,0.6733663123312501,0.7689425544941295
CMCSA,201206,165037,3893683,104221,5308389,1.5835292311530307,0.7334961699302746
CMCSA,201207,107493,3447003,121941,5663895,0.8815164710802765,0.608592320302548
CMCSA,201208,105196,4094967,87425,6079125,1.203271375464684,0.6736112516192708
CMCSA,201209,216665,3585755,78475,5137169,2.760942975469895,0.698002148654249
CMCSA,201210,126710,2825966,152459,6359817,0.8311086915170636,0.44434706218748116
CMCSA,201211,80103,2998999,124675,6649559,0.642494485662723,0.4510072021317504
CMCSA,201212,176662,2776831,106125,6496105,1.6646595995288576,0.42746091696485816
CMCSA,201301,143493,2363737,123224,5356122,1.1644890605726157,0.4413150036537629
CMCSA,201302,141194,2626233,139204,3403783,1.0142955662193616,0.7715629932930507
CMCSA,201303,115726,3263314,102007,4087493,1.1344907702412579,0.7983656485772574
CMCSA,201304,115430,3680558,110541,4526154,1.0442279335269267,0.8131756011836981
CMCSA,201305,147791,4052839,78017,4172232,1.8943435405104017,0.9713839019498436
CMCSA,201306,102976,4510717,59062,4223134,1.7435237546984526,1.0680970577774704
CMCSA,201307,136026,5059736,66038,4403041,2.0598140464581,1.149145783561861
CMCSA,201308,120198,5295612,79973,4272178,1.5029822565115727,1.2395579023158678
CMCSA,201309,210494,6019127,86967,4318825,2.4203893430841585,1.393695507458626
CMCSA,201310,276831,7079534,86070,5224343,3.2163471592889508,1.3551051299656245
CMCSA,201311,329426,7496160,72585,4530019,4.538485913067438,1.6547745163982757
CMCSA,201312,386673,9807041,107804,5301901,3.586814960483841,1.8497216375786723
CMCSA,201401,452875,8747845,130169,4099843,3.4791309758851954,2.1337024368981936
CMCSA,201402,775567,9671324,259927,3575472,2.9837877557929726,2.704908330983993
CMCSA,201403,390407,17132713,225427,6085056,1.7318555452541178,2.81553908460333
CMCSA,201404,436828,17507651,268096,6245239,1.6293715683934114,2.803359647244885
CMCSA,201405,380043,17662778,236740,6813793,1.6053180704570416,2.5922093612177535
CMCSA,201406,248767,17695244,155843,7311248,1.5962667556451045,2.420276811838417
CMCSA,201407,371892,17502294,161285,7697149,2.305806491614223,2.2738671162530437
CMCSA,201408,172651,16797182,140595,7565700,1.2280024182936804,2.2201755290323435
CMCSA,201409,383534,20828293,156162,8445734,2.4560008196616336,2.466131777297272
CMCSA,201410,640082,23893665,393258,11080129,1.6276388528650403,2.156442853688797
CMCSA,201411,295824,17060987,196203,9890291,1.5077445299001544,1.7250237632037317
CMCSA,201412,229277,17702840,223969,11219562,1.0236997084417934,1.5778548217835955
CMCSA,201501,556350,11455071,353860,9453765,1.5722319561408467,1.2116940710923108
CMCSA,201502,393501,9618174,397667,7716899,0.9895238981358775,1.2463781112076238
